country date number_sequenced variant
Romania 2021-12-20 167 B.1.1.529
Romania 2021-12-20 167 B.1.617.2
Romania 2021-12-20 167 Other
Romania 2021-12-27 391 B.1.1.529
Romania 2021-12-27 391 B.1.617.2
Romania 2021-12-27 391 Other
Romania 2022-01-03 712 B.1.1.529
Romania 2022-01-03 712 B.1.617.2
Romania 2022-01-03 712 Other
Romania 2022-01-10 2191 B.1.1.529
Romania 2022-01-10 2191 B.1.617.2
Romania 2022-01-10 2191 Other
Romania 2022-01-17 1971 B.1.1.529
Romania 2022-01-17 1971 B.1.617.2
Romania 2022-01-17 1971 Other
Romania 2022-01-24 2147 B.1.1.529
Romania 2022-01-24 2147 B.1.617.2
Romania 2022-01-24 2147 Other
Romania 2022-01-31 1477 B.1.1.529
Romania 2022-01-31 1477 B.1.617.2
Romania 2022-01-31 1477 Other
Romania 2022-02-07 1522 B.1.1.529
Romania 2022-02-07 1522 B.1.617.2
Romania 2022-02-07 1522 Other
Romania 2022-02-14 2013 B.1.1.529
Romania 2022-02-14 2013 B.1.617.2
Romania 2022-02-14 2013 Other
Romania 2022-02-21 1748 B.1.1.529
Romania 2022-02-21 1748 B.1.617.2
Romania 2022-02-21 1748 Other
Romania 2022-02-28 1690 B.1.1.529
Romania 2022-02-28 1690 B.1.617.2
Romania 2022-02-28 1690 Other
Romania 2022-03-07 1089 B.1.1.529
Romania 2022-03-07 1089 Other
Romania 2022-03-14 168 B.1.1.529
Romania 2022-03-21 433 B.1.1.529
Romania 2022-03-21 433 Other
Slovakia 2019-12-30 0 B.1.1.529
Slovakia 2019-12-30 0 B.1.617.2
Slovakia 2019-12-30 0 Other
Slovakia 2019-12-30 0 UNK
Slovakia 2020-01-06 0 B.1.1.529
Slovakia 2020-01-06 0 B.1.617.2
Slovakia 2020-01-06 0 Other
Slovakia 2020-01-06 0 UNK
Slovakia 2020-01-13 0 B.1.1.529
Slovakia 2020-01-13 0 B.1.617.2
Slovakia 2020-01-13 0 Other
Slovakia 2020-01-13 0 UNK
Slovakia 2020-01-20 0 B.1.1.529
Slovakia 2020-01-20 0 B.1.617.2
Slovakia 2020-01-20 0 Other
Slovakia 2020-01-20 0 UNK
Slovakia 2020-01-27 0 B.1.1.529
Slovakia 2020-01-27 0 B.1.617.2
Slovakia 2020-01-27 0 Other
Slovakia 2020-01-27 0 UNK
Slovakia 2020-02-03 0 B.1.1.529
Slovakia 2020-02-03 0 B.1.617.2
Slovakia 2020-02-03 0 Other
Slovakia 2020-02-03 0 UNK
Slovakia 2020-02-10 0 B.1.1.529
Slovakia 2020-02-10 0 B.1.617.2
Slovakia 2020-02-10 0 Other
Slovakia 2020-02-10 0 UNK
Slovakia 2020-02-17 0 B.1.1.529
Slovakia 2020-02-17 0 B.1.617.2
Slovakia 2020-02-17 0 Other
Slovakia 2020-02-17 0 UNK
Slovakia 2020-02-24 0 B.1.1.529
Slovakia 2020-02-24 0 B.1.617.2
Slovakia 2020-02-24 0 Other
Slovakia 2020-02-24 0 UNK
Slovakia 2020-03-02 4 B.1.1.529
Slovakia 2020-03-02 4 B.1.617.2
Slovakia 2020-03-02 4 Other
Slovakia 2020-03-02 4 UNK
Slovakia 2020-03-09 0 B.1.1.529
Slovakia 2020-03-09 0 B.1.617.2
Slovakia 2020-03-09 0 Other
Slovakia 2020-03-09 0 UNK
Slovakia 2020-03-16 0 B.1.1.529
Slovakia 2020-03-16 0 B.1.617.2
Slovakia 2020-03-16 0 Other
Slovakia 2020-03-16 0 UNK
Slovakia 2020-03-23 0 B.1.1.529
Slovakia 2020-03-23 0 B.1.617.2
Slovakia 2020-03-23 0 Other
Slovakia 2020-03-23 0 UNK
Slovakia 2020-03-30 2 B.1.1.529
Slovakia 2020-03-30 2 B.1.617.2
Slovakia 2020-03-30 2 Other
Slovakia 2020-03-30 2 UNK
Slovakia 2020-04-06 2 B.1.1.529
Slovakia 2020-04-06 2 B.1.617.2
Slovakia 2020-04-06 2 Other
Slovakia 2020-04-06 2 UNK
Slovakia 2020-04-13 2 B.1.1.529
Slovakia 2020-04-13 2 B.1.617.2
Slovakia 2020-04-13 2 Other
Slovakia 2020-04-13 2 UNK
Slovakia 2020-04-20 1 B.1.1.529
Slovakia 2020-04-20 1 B.1.617.2
Slovakia 2020-04-20 1 Other
Slovakia 2020-04-20 1 UNK
Slovakia 2020-04-27 2 B.1.1.529
Slovakia 2020-04-27 2 B.1.617.2
Slovakia 2020-04-27 2 Other
Slovakia 2020-04-27 2 UNK
Slovakia 2020-05-04 1 B.1.1.529
Slovakia 2020-05-04 1 B.1.617.2
Slovakia 2020-05-04 1 Other
Slovakia 2020-05-04 1 UNK
Slovakia 2020-05-11 1 B.1.1.529
Slovakia 2020-05-11 1 B.1.617.2
Slovakia 2020-05-11 1 Other
Slovakia 2020-05-11 1 UNK
Slovakia 2020-05-18 0 B.1.1.529
Slovakia 2020-05-18 0 B.1.617.2
Slovakia 2020-05-18 0 Other
Slovakia 2020-05-18 0 UNK
Slovakia 2020-05-25 0 B.1.1.529
Slovakia 2020-05-25 0 B.1.617.2
Slovakia 2020-05-25 0 Other
Slovakia 2020-05-25 0 UNK
Slovakia 2020-06-01 0 B.1.1.529
Slovakia 2020-06-01 0 B.1.617.2
Slovakia 2020-06-01 0 Other
Slovakia 2020-06-01 0 UNK
Slovakia 2020-06-08 0 B.1.1.529
Slovakia 2020-06-08 0 B.1.617.2
Slovakia 2020-06-08 0 Other
Slovakia 2020-06-08 0 UNK
Slovakia 2020-06-15 0 B.1.1.529
Slovakia 2020-06-15 0 B.1.617.2
Slovakia 2020-06-15 0 Other
Slovakia 2020-06-15 0 UNK
Slovakia 2020-06-22 0 B.1.1.529
Slovakia 2020-06-22 0 B.1.617.2
Slovakia 2020-06-22 0 Other
Slovakia 2020-06-22 0 UNK
Slovakia 2020-06-29 2 B.1.1.529
Slovakia 2020-06-29 2 B.1.617.2
Slovakia 2020-06-29 2 Other
Slovakia 2020-06-29 2 UNK
Slovakia 2020-07-06 1 B.1.1.529
Slovakia 2020-07-06 1 B.1.617.2
Slovakia 2020-07-06 1 Other
Slovakia 2020-07-06 1 UNK
Slovakia 2020-07-13 0 B.1.1.529
Slovakia 2020-07-13 0 B.1.617.2
Slovakia 2020-07-13 0 Other
Slovakia 2020-07-13 0 UNK
Slovakia 2020-07-20 0 B.1.1.529
Slovakia 2020-07-20 0 B.1.617.2
Slovakia 2020-07-20 0 Other
Slovakia 2020-07-20 0 UNK
Slovakia 2020-07-27 1 B.1.1.529
Slovakia 2020-07-27 1 B.1.617.2
Slovakia 2020-07-27 1 Other
Slovakia 2020-07-27 1 UNK
Slovakia 2020-08-03 1 B.1.1.529
Slovakia 2020-08-03 1 B.1.617.2
Slovakia 2020-08-03 1 Other
Slovakia 2020-08-03 1 UNK
Slovakia 2020-08-10 1 B.1.1.529
Slovakia 2020-08-10 1 B.1.617.2
Slovakia 2020-08-10 1 Other
Slovakia 2020-08-10 1 UNK
Slovakia 2020-08-17 1 B.1.1.529
Slovakia 2020-08-17 1 B.1.617.2
Slovakia 2020-08-17 1 Other
Slovakia 2020-08-17 1 UNK
Slovakia 2020-08-24 0 B.1.1.529
Slovakia 2020-08-24 0 B.1.617.2
Slovakia 2020-08-24 0 Other
Slovakia 2020-08-24 0 UNK
Slovakia 2020-08-31 0 B.1.1.529
Slovakia 2020-08-31 0 B.1.617.2
Slovakia 2020-08-31 0 Other
Slovakia 2020-08-31 0 UNK
Slovakia 2020-09-07 4 B.1.1.529
Slovakia 2020-09-07 4 B.1.617.2
Slovakia 2020-09-07 4 Other
Slovakia 2020-09-07 4 UNK
Slovakia 2020-09-14 6 B.1.1.529
Slovakia 2020-09-14 6 B.1.617.2
Slovakia 2020-09-14 6 Other
Slovakia 2020-09-14 6 UNK
Slovakia 2020-09-21 0 B.1.1.529
Slovakia 2020-09-21 0 B.1.617.2
Slovakia 2020-09-21 0 Other
Slovakia 2020-09-21 0 UNK
Slovakia 2020-09-28 0 B.1.1.529
Slovakia 2020-09-28 0 B.1.617.2
Slovakia 2020-09-28 0 Other
Slovakia 2020-09-28 0 UNK
Slovakia 2020-10-05 1 B.1.1.529
Slovakia 2020-10-05 1 B.1.617.2
Slovakia 2020-10-05 1 Other
Slovakia 2020-10-05 1 UNK
Slovakia 2020-10-12 0 B.1.1.529
Slovakia 2020-10-12 0 B.1.617.2
Slovakia 2020-10-12 0 Other
Slovakia 2020-10-12 0 UNK
Slovakia 2020-10-19 1 B.1.1.529
Slovakia 2020-10-19 1 B.1.617.2
Slovakia 2020-10-19 1 Other
Slovakia 2020-10-19 1 UNK
Slovakia 2020-10-26 1 B.1.1.529
Slovakia 2020-10-26 1 B.1.617.2
Slovakia 2020-10-26 1 Other
Slovakia 2020-10-26 1 UNK
Slovakia 2020-11-02 0 B.1.1.529
Slovakia 2020-11-02 0 B.1.617.2
Slovakia 2020-11-02 0 Other
Slovakia 2020-11-02 0 UNK
Slovakia 2020-11-09 11 B.1.1.529
Slovakia 2020-11-09 11 B.1.617.2
Slovakia 2020-11-09 11 Other
Slovakia 2020-11-09 11 UNK
Slovakia 2020-11-16 5 B.1.1.529
Slovakia 2020-11-16 5 B.1.617.2
Slovakia 2020-11-16 5 Other
Slovakia 2020-11-16 5 UNK
Slovakia 2020-11-23 11 B.1.1.529
Slovakia 2020-11-23 11 B.1.617.2
Slovakia 2020-11-23 11 Other
Slovakia 2020-11-23 11 UNK
Slovakia 2020-11-30 44 B.1.1.529
Slovakia 2020-11-30 44 B.1.617.2
Slovakia 2020-11-30 44 Other
Slovakia 2020-11-30 44 UNK
Slovakia 2020-12-07 1 B.1.1.529
Slovakia 2020-12-07 1 B.1.617.2
Slovakia 2020-12-07 1 Other
Slovakia 2020-12-07 1 UNK
Slovakia 2020-12-14 0 B.1.1.529
Slovakia 2020-12-14 0 B.1.617.2
Slovakia 2020-12-14 0 Other
Slovakia 2020-12-14 0 UNK
Slovakia 2020-12-21 100 B.1.1.529
Slovakia 2020-12-21 100 B.1.617.2
Slovakia 2020-12-21 100 Other
Slovakia 2020-12-21 100 UNK
Slovakia 2020-12-28 13 B.1.1.529
Slovakia 2020-12-28 13 B.1.617.2
Slovakia 2020-12-28 13 Other
Slovakia 2020-12-28 13 UNK
Slovakia 2021-01-04 86 B.1.1.529
Slovakia 2021-01-04 86 B.1.617.2
Slovakia 2021-01-04 86 Other
Slovakia 2021-01-04 86 UNK
Slovakia 2021-01-11 10 B.1.1.529
Slovakia 2021-01-11 10 B.1.617.2
Slovakia 2021-01-11 10 Other
Slovakia 2021-01-11 10 UNK
Slovakia 2021-01-18 23 B.1.1.529
Slovakia 2021-01-18 23 B.1.617.2
Slovakia 2021-01-18 23 Other
Slovakia 2021-01-18 23 UNK
Slovakia 2021-01-25 21 B.1.1.529
Slovakia 2021-01-25 21 B.1.617.2
Slovakia 2021-01-25 21 Other
Slovakia 2021-01-25 21 UNK
Slovakia 2021-02-01 97 B.1.1.529
Slovakia 2021-02-01 97 B.1.617.2
Slovakia 2021-02-01 97 Other
Slovakia 2021-02-01 97 UNK
Slovakia 2021-02-08 52 B.1.1.529
Slovakia 2021-02-08 52 B.1.617.2
Slovakia 2021-02-08 52 Other
Slovakia 2021-02-08 52 UNK
Slovakia 2021-02-15 52 B.1.1.529
Slovakia 2021-02-15 52 B.1.617.2
Slovakia 2021-02-15 52 Other
Slovakia 2021-02-15 52 UNK
Slovakia 2021-02-22 57 B.1.1.529
Slovakia 2021-02-22 57 B.1.617.2
Slovakia 2021-02-22 57 Other
Slovakia 2021-02-22 57 UNK
Slovakia 2021-03-01 380 B.1.1.529
Slovakia 2021-03-01 380 B.1.617.2
Slovakia 2021-03-01 380 Other
Slovakia 2021-03-01 380 UNK
Slovakia 2021-03-08 242 B.1.1.529
Slovakia 2021-03-08 242 B.1.617.2
Slovakia 2021-03-08 242 Other
Slovakia 2021-03-08 242 UNK
Slovakia 2021-03-15 341 B.1.1.529
Slovakia 2021-03-15 341 B.1.617.2
Slovakia 2021-03-15 341 Other
Slovakia 2021-03-15 341 UNK
Slovakia 2021-03-22 311 B.1.1.529
Slovakia 2021-03-22 311 B.1.617.2
Slovakia 2021-03-22 311 Other
Slovakia 2021-03-22 311 UNK
Slovakia 2021-03-29 349 B.1.1.529
Slovakia 2021-03-29 349 B.1.617.2
Slovakia 2021-03-29 349 Other
Slovakia 2021-03-29 349 UNK
Slovakia 2021-04-05 371 B.1.1.529
Slovakia 2021-04-05 371 B.1.617.2
Slovakia 2021-04-05 371 Other
Slovakia 2021-04-05 371 UNK
Slovakia 2021-04-12 245 B.1.1.529
Slovakia 2021-04-12 245 B.1.617.2
Slovakia 2021-04-12 245 Other
Slovakia 2021-04-12 245 UNK
Slovakia 2021-04-19 185 B.1.1.529
Slovakia 2021-04-19 185 B.1.617.2
Slovakia 2021-04-19 185 Other
Slovakia 2021-04-19 185 UNK
Slovakia 2021-04-26 152 B.1.1.529
Slovakia 2021-04-26 152 B.1.617.2
Slovakia 2021-04-26 152 Other
Slovakia 2021-04-26 152 UNK
Slovakia 2021-05-03 164 B.1.1.529
Slovakia 2021-05-03 164 B.1.617.2
Slovakia 2021-05-03 164 Other
Slovakia 2021-05-03 164 UNK
Slovakia 2021-05-10 174 B.1.1.529
Slovakia 2021-05-10 174 B.1.617.2
Slovakia 2021-05-10 174 Other
Slovakia 2021-05-10 174 UNK
Slovakia 2021-05-17 393 B.1.1.529
Slovakia 2021-05-17 393 B.1.617.2
Slovakia 2021-05-17 393 Other
Slovakia 2021-05-17 393 UNK
Slovakia 2021-05-24 298 B.1.1.529
Slovakia 2021-05-24 298 B.1.617.2
Slovakia 2021-05-24 298 Other
Slovakia 2021-05-24 298 UNK
Slovakia 2021-05-31 291 B.1.1.529
Slovakia 2021-05-31 291 B.1.617.2
Slovakia 2021-05-31 291 Other
Slovakia 2021-05-31 291 UNK
Slovakia 2021-06-07 303 B.1.1.529
Slovakia 2021-06-07 303 B.1.617.2
Slovakia 2021-06-07 303 Other
Slovakia 2021-06-07 303 UNK
Slovakia 2021-06-14 134 B.1.1.529
Slovakia 2021-06-14 134 B.1.617.2
Slovakia 2021-06-14 134 Other
Slovakia 2021-06-14 134 UNK
Slovakia 2021-06-21 115 B.1.1.529
Slovakia 2021-06-21 115 B.1.617.2
Slovakia 2021-06-21 115 Other
Slovakia 2021-06-21 115 UNK
Slovakia 2021-06-28 78 B.1.1.529
Slovakia 2021-06-28 78 B.1.617.2
Slovakia 2021-06-28 78 Other
Slovakia 2021-06-28 78 UNK
Slovakia 2021-07-05 164 B.1.1.529
Slovakia 2021-07-05 164 B.1.617.2
Slovakia 2021-07-05 164 Other
Slovakia 2021-07-05 164 UNK
Slovakia 2021-07-12 117 B.1.1.529
Slovakia 2021-07-12 117 B.1.617.2
Slovakia 2021-07-12 117 Other
Slovakia 2021-07-12 117 UNK
Slovakia 2021-07-19 154 B.1.1.529
Slovakia 2021-07-19 154 B.1.617.2
Slovakia 2021-07-19 154 Other
Slovakia 2021-07-19 154 UNK
Slovakia 2021-07-26 211 B.1.1.529
Slovakia 2021-07-26 211 B.1.617.2
Slovakia 2021-07-26 211 Other
Slovakia 2021-07-26 211 UNK
Slovakia 2021-08-02 161 B.1.1.529
Slovakia 2021-08-02 161 B.1.617.2
Slovakia 2021-08-02 161 Other
Slovakia 2021-08-02 161 UNK
Slovakia 2021-08-09 319 B.1.1.529
Slovakia 2021-08-09 319 B.1.617.2
Slovakia 2021-08-09 319 Other
Slovakia 2021-08-09 319 UNK
Slovakia 2021-08-16 301 B.1.1.529
Slovakia 2021-08-16 301 B.1.617.2
Slovakia 2021-08-16 301 Other
Slovakia 2021-08-16 301 UNK
Slovakia 2021-08-23 380 B.1.1.529
Slovakia 2021-08-23 380 B.1.617.2
Slovakia 2021-08-23 380 Other
Slovakia 2021-08-23 380 UNK
Slovakia 2021-08-30 402 B.1.1.529
Slovakia 2021-08-30 402 B.1.617.2
Slovakia 2021-08-30 402 Other
Slovakia 2021-08-30 402 UNK
Slovakia 2021-09-06 560 B.1.1.529
Slovakia 2021-09-06 560 B.1.617.2
Slovakia 2021-09-06 560 Other
Slovakia 2021-09-06 560 UNK
Slovakia 2021-09-13 646 B.1.1.529
Slovakia 2021-09-13 646 B.1.617.2
Slovakia 2021-09-13 646 Other
Slovakia 2021-09-13 646 UNK
Slovakia 2021-09-20 336 B.1.1.529
Slovakia 2021-09-20 336 B.1.617.2
Slovakia 2021-09-20 336 Other
Slovakia 2021-09-20 336 UNK
Slovakia 2021-09-27 509 B.1.1.529
Slovakia 2021-09-27 509 B.1.617.2
Slovakia 2021-09-27 509 Other
Slovakia 2021-09-27 509 UNK
Slovakia 2021-10-04 872 B.1.1.529
Slovakia 2021-10-04 872 B.1.617.2
Slovakia 2021-10-04 872 Other
Slovakia 2021-10-04 872 UNK
Slovakia 2021-10-11 838 B.1.1.529
Slovakia 2021-10-11 838 B.1.617.2
Slovakia 2021-10-11 838 Other
Slovakia 2021-10-11 838 UNK
Slovakia 2021-10-18 720 B.1.1.529
Slovakia 2021-10-18 720 B.1.617.2
Slovakia 2021-10-18 720 Other
Slovakia 2021-10-18 720 UNK
Slovakia 2021-10-25 1017 B.1.1.529
Slovakia 2021-10-25 1017 B.1.617.2
Slovakia 2021-10-25 1017 Other
Slovakia 2021-10-25 1017 UNK
Slovakia 2021-11-01 1203 B.1.1.529
Slovakia 2021-11-01 1203 B.1.617.2
Slovakia 2021-11-01 1203 Other
Slovakia 2021-11-01 1203 UNK
Slovakia 2021-11-08 1088 B.1.1.529
Slovakia 2021-11-08 1088 B.1.617.2
Slovakia 2021-11-08 1088 Other
Slovakia 2021-11-08 1088 UNK
Slovakia 2021-11-15 658 B.1.1.529
Slovakia 2021-11-15 658 B.1.617.2
Slovakia 2021-11-15 658 Other
Slovakia 2021-11-15 658 UNK
Slovakia 2021-11-22 597 B.1.1.529
Slovakia 2021-11-22 597 B.1.617.2
Slovakia 2021-11-22 597 Other
Slovakia 2021-11-22 597 UNK
Slovakia 2021-11-29 942 B.1.1.529
Slovakia 2021-11-29 942 B.1.617.2
Slovakia 2021-11-29 942 Other
Slovakia 2021-11-29 942 UNK
Slovakia 2021-12-06 586 B.1.1.529
Slovakia 2021-12-06 586 B.1.617.2
Slovakia 2021-12-06 586 Other
Slovakia 2021-12-06 586 UNK
Slovakia 2021-12-13 173 B.1.1.529
Slovakia 2021-12-13 173 B.1.617.2
Slovakia 2021-12-13 173 Other
Slovakia 2021-12-13 173 UNK
Slovakia 2021-12-20 223 B.1.1.529
Slovakia 2021-12-20 223 B.1.617.2
Slovakia 2021-12-20 223 Other
Slovakia 2021-12-20 223 UNK
Slovakia 2021-12-27 379 B.1.1.529
Slovakia 2021-12-27 379 B.1.617.2
Slovakia 2021-12-27 379 Other
Slovakia 2021-12-27 379 UNK
Slovakia 2022-01-03 588 B.1.1.529
Slovakia 2022-01-03 588 B.1.617.2
Slovakia 2022-01-03 588 Other
Slovakia 2022-01-03 588 UNK
Slovakia 2022-01-10 673 B.1.1.529
Slovakia 2022-01-10 673 B.1.617.2
Slovakia 2022-01-10 673 Other
Slovakia 2022-01-10 673 UNK
Slovakia 2022-01-17 1066 B.1.1.529
Slovakia 2022-01-17 1066 B.1.617.2
Slovakia 2022-01-17 1066 Other
Slovakia 2022-01-17 1066 UNK
Slovakia 2022-01-24 1657 B.1.1.529
Slovakia 2022-01-24 1657 B.1.617.2
Slovakia 2022-01-24 1657 Other
Slovakia 2022-01-24 1657 UNK
Slovakia 2022-01-31 1044 B.1.1.529
Slovakia 2022-01-31 1044 B.1.617.2
Slovakia 2022-01-31 1044 Other
Slovakia 2022-01-31 1044 UNK
Slovakia 2022-02-07 994 B.1.1.529
Slovakia 2022-02-07 994 B.1.617.2
Slovakia 2022-02-07 994 Other
Slovakia 2022-02-07 994 UNK
Slovakia 2022-02-14 1632 B.1.1.529
Slovakia 2022-02-14 1632 B.1.617.2
Slovakia 2022-02-14 1632 Other
Slovakia 2022-02-14 1632 UNK
Slovakia 2022-02-21 1208 B.1.1.529
Slovakia 2022-02-21 1208 B.1.617.2
Slovakia 2022-02-21 1208 Other
Slovakia 2022-02-21 1208 UNK
Slovakia 2022-02-28 823 B.1.1.529
Slovakia 2022-02-28 823 B.1.617.2
Slovakia 2022-02-28 823 Other
Slovakia 2022-02-28 823 UNK
Slovakia 2022-03-07 725 B.1.1.529
Slovakia 2022-03-07 725 B.1.617.2
Slovakia 2022-03-07 725 Other
Slovakia 2022-03-07 725 UNK
Slovakia 2022-03-14 299 B.1.1.529
Slovakia 2022-03-14 299 B.1.617.2
Slovakia 2022-03-14 299 Other
Slovakia 2022-03-14 299 UNK
Slovakia 2022-03-21 164 B.1.1.529
Slovakia 2022-03-21 164 B.1.617.2
Slovakia 2022-03-21 164 Other
Slovakia 2022-03-21 164 UNK
Slovakia 2020-07-06 1 B.1.1.7
Slovakia 2020-09-07 2 B.1.1.7
Slovakia 2020-09-28 3 B.1.1.7
Slovakia 2020-10-05 2 B.1.1.7
Slovakia 2020-10-12 1 B.1.1.7
Slovakia 2020-10-19 3 B.1.1.7
Slovakia 2020-10-26 2 B.1.1.7
Slovakia 2020-11-02 2 B.1.1.7
Slovakia 2020-11-09 1 B.1.1.7
Slovakia 2020-11-16 2 B.1.1.7
Slovakia 2020-11-23 2 B.1.1.7
Slovakia 2020-11-30 2 B.1.1.7
Slovakia 2020-12-14 4 B.1.1.7
Slovakia 2020-12-21 2 B.1.1.7
Slovakia 2020-12-28 4 B.1.1.7
Slovakia 2021-01-04 24 B.1.1.7
Slovakia 2021-01-04 24 B.1.617.2
Slovakia 2021-01-11 11 B.1.1.7
Slovakia 2021-01-18 58 B.1.1.7
Slovakia 2021-01-25 91 B.1.1.7
Slovakia 2021-02-01 1348 B.1.1.7
Slovakia 2021-02-01 1348 B.1.617.2
Slovakia 2021-02-08 108 B.1.1.7
Slovakia 2021-02-08 108 B.1.351
Slovakia 2021-02-15 1593 B.1.1.7
Slovakia 2021-02-15 1593 B.1.351
Slovakia 2021-02-15 1593 Other
Slovakia 2021-02-22 165 B.1.1.7
Slovakia 2021-02-22 165 B.1.351
Slovakia 2021-02-22 165 Other
Slovakia 2021-03-01 1953 B.1.1.7
Slovakia 2021-03-01 1953 B.1.351
Slovakia 2021-03-01 1953 Other
Slovakia 2021-03-08 219 B.1.1.7
Slovakia 2021-03-08 219 B.1.351
Slovakia 2021-03-08 219 Other
Slovakia 2021-03-15 1635 B.1.1.7
Slovakia 2021-03-15 1635 B.1.617.2
Slovakia 2021-03-15 1635 Other
Slovakia 2021-03-22 276 B.1.1.7
Slovakia 2021-03-29 295 B.1.1.7
Slovakia 2021-03-29 295 Other
Slovakia 2021-04-05 318 B.1.1.7
Slovakia 2021-04-05 318 B.1.351
Slovakia 2021-04-05 318 B.1.617.2
Slovakia 2021-04-12 223 B.1.1.7
Slovakia 2021-04-12 223 B.1.351
Slovakia 2021-04-19 196 B.1.1.7
Slovakia 2021-04-19 196 B.1.351
Slovakia 2021-04-19 196 B.1.617.1
Slovakia 2021-04-26 161 B.1.1.7
Slovakia 2021-04-26 161 B.1.617.2
Slovakia 2021-05-03 157 B.1.1.7
Slovakia 2021-05-03 157 B.1.351
Slovakia 2021-05-10 191 B.1.1.7
Slovakia 2021-05-10 191 Other
Slovakia 2021-05-17 386 B.1.1.7
Slovakia 2021-05-17 386 Other
Slovakia 2021-05-24 236 B.1.1.7
Slovakia 2021-05-24 236 B.1.351
Slovakia 2021-05-24 236 B.1.621
Slovakia 2021-05-24 236 Other
Slovakia 2021-05-31 215 B.1.1.7
Slovakia 2021-05-31 215 B.1.617.2
Slovakia 2021-05-31 215 Other
Slovakia 2021-06-07 187 B.1.1.7
Slovakia 2021-06-07 187 B.1.351
Slovakia 2021-06-07 187 B.1.617.2
Slovakia 2021-06-07 187 Other
Slovakia 2021-06-14 113 B.1.1.7
Slovakia 2021-06-14 113 B.1.617.2
Slovakia 2021-06-14 113 Other
Slovakia 2021-06-21 96 B.1.1.7
Slovakia 2021-06-21 96 B.1.1.7+E484K
Slovakia 2021-06-21 96 B.1.617.2
Slovakia 2021-06-21 96 Other
Slovakia 2021-06-28 75 B.1.1.7
Slovakia 2021-06-28 75 B.1.351
Slovakia 2021-06-28 75 B.1.617.2
Slovakia 2021-07-05 112 B.1.1.7
Slovakia 2021-07-05 112 B.1.617.2
Slovakia 2021-07-05 112 Other
Slovakia 2021-07-12 113 B.1.1.7
Slovakia 2021-07-12 113 B.1.617.2
Slovakia 2021-07-12 113 B.1.621
Slovakia 2021-07-19 179 B.1.1.7
Slovakia 2021-07-19 179 B.1.617.2
Slovakia 2021-07-26 206 B.1.1.7
Slovakia 2021-07-26 206 B.1.617.1
Slovakia 2021-07-26 206 B.1.617.2
Slovakia 2021-08-02 181 B.1.617.2
Slovakia 2021-08-09 293 B.1.1.7
Slovakia 2021-08-09 293 B.1.617.2
Slovakia 2021-08-16 322 B.1.1.7
Slovakia 2021-08-16 322 B.1.617.1
Slovakia 2021-08-16 322 B.1.617.2
Slovakia 2021-08-23 416 B.1.1.7
Slovakia 2021-08-23 416 B.1.617.1
Slovakia 2021-08-23 416 B.1.617.2
Slovakia 2021-08-23 416 Other
Slovakia 2021-08-30 551 B.1.1.7
Slovakia 2021-08-30 551 B.1.617.1
Slovakia 2021-08-30 551 B.1.617.2
Slovakia 2021-09-06 791 B.1.617.1
Slovakia 2021-09-06 791 B.1.617.2
Slovakia 2021-09-06 791 Other
Slovakia 2021-09-13 373 B.1.617.2
Slovakia 2021-09-20 540 B.1.617.2
Slovakia 2021-09-27 567 B.1.617.2
Slovakia 2021-10-04 566 B.1.617.2
Slovakia 2021-10-11 643 B.1.617.2
Slovakia 2021-10-18 1022 B.1.617.2
Slovakia 2021-10-18 1022 Other
Slovakia 2021-10-25 1160 B.1.617.2
Slovakia 2021-10-25 1160 Other
Slovakia 2021-11-01 856 B.1.617.2
Slovakia 2021-11-08 1134 B.1.617.2
Slovakia 2021-11-08 1134 Other
Slovakia 2021-11-15 943 B.1.617.2
Slovakia 2021-11-15 943 Other
Slovakia 2021-11-22 965 B.1.617.2
Slovakia 2021-11-22 965 Other
Slovakia 2021-11-29 1114 B.1.617.2
Slovakia 2021-11-29 1114 Other
Slovakia 2021-12-06 652 B.1.1.529
Slovakia 2021-12-06 652 B.1.617.2
Slovakia 2021-12-06 652 Other
Slovakia 2021-12-13 676 B.1.1.529
Slovakia 2021-12-13 676 B.1.617.2
Slovakia 2021-12-13 676 Other
Slovakia 2021-12-20 652 B.1.1.529
Slovakia 2021-12-20 652 B.1.617.2
Slovakia 2021-12-20 652 Other
Slovakia 2021-12-27 498 B.1.1.529
Slovakia 2021-12-27 498 B.1.617.2
Slovakia 2021-12-27 498 Other
Slovakia 2022-01-03 253 B.1.1.529
Slovakia 2022-01-03 253 B.1.617.2
Slovakia 2022-01-03 253 Other
Slovakia 2022-01-10 286 B.1.1.529
Slovakia 2022-01-10 286 B.1.617.2
Slovakia 2022-01-10 286 Other
Slovakia 2022-01-17 357 B.1.1.529
Slovakia 2022-01-17 357 B.1.617.2
Slovakia 2022-01-17 357 Other
Slovakia 2022-01-24 777 B.1.1.529
Slovakia 2022-01-24 777 B.1.617.2
Slovakia 2022-01-24 777 Other
Slovakia 2022-01-31 1429 B.1.1.529
Slovakia 2022-01-31 1429 B.1.617.2
Slovakia 2022-01-31 1429 Other
Slovakia 2022-02-07 1636 B.1.1.529
Slovakia 2022-02-07 1636 B.1.617.2
Slovakia 2022-02-07 1636 Other
Slovakia 2022-02-14 988 B.1.1.529
Slovakia 2022-02-14 988 B.1.617.2
Slovakia 2022-02-14 988 Other
Slovakia 2022-02-21 155 B.1.1.529
